paths,antithetic,repetition,seed_key,value,standard_error,lower,upper,observations,confidence,error,interval_contains_analytical,seconds
8000,False,15,0.95,5.52424635049925,0.09649548349326406,5.33509005616489,5.71340264483361,8000,0.95,-0.049279671757720855,True,0.00014287500016507693
8000,False,16,0.96,5.4181558454679895,0.09552617537230194,5.2308996476520555,5.605412043283923,8000,0.95,-0.15537017678898124,True,0.00014287500016507693
8000,False,17,0.97,5.534666102490963,0.09725877071635514,5.344013566286974,5.725318638694952,8000,0.95,-0.03885991976600778,True,0.00014179199979480472
8000,False,18,0.98,5.582787979082225,0.09761389759791689,5.39143930164444,5.774136656520009,8000,0.95,0.009261956825254103,True,0.00014270800011217943
8000,False,19,0.99,5.502175960568511,0.09626932908071165,5.31346298781851,5.690888933318512,8000,0.95,-0.07135006168845948,True,0.0001422919999640726
8000,False,20,0.100,5.521106040665204,0.09739002509899296,5.330196211666401,5.7120158696640075,8000,0.95,-0.05241998159176653,True,0.000142625000080443
8000,False,21,0.101,5.555663532352013,0.09606222204538148,5.367356543363277,5.743970521340749,8000,0.95,-0.017862489904957535,True,0.0001431660002708668
8000,False,22,0.102,5.608058427999802,0.09751985165929705,5.416894105110049,5.799222750889554,8000,0.95,0.034532405742830896,True,0.00014945800012355903
8000,False,23,0.103,5.52502091924117,0.0964846483676141,5.3358858645767135,5.714155973905626,8000,0.95,-0.0485051030158008,True,0.00014808300011281972
8000,False,24,0.104,5.58114669318193,0.09678573500892237,5.391421430237441,5.7708719561264195,8000,0.95,0.007620670924959327,True,0.00014716700025019236
8000,False,25,0.105,5.79992246329467,0.09917988827735823,5.6055040360285835,5.994340890560756,8000,0.95,0.22639644103769907,False,0.00014720800027134828
8000,False,26,0.106,5.455390635470007,0.09553113918341793,5.268124707290718,5.642656563649296,8000,0.95,-0.11813538678696389,True,0.00014854200026093167
8000,False,27,0.107,5.789602691271683,0.10026704440068783,5.593053154691384,5.986152227851981,8000,0.95,0.21607666901471223,False,0.0001465420000386075
8000,False,28,0.108,5.637830039233952,0.09654575728446668,5.448575195167503,5.827084883300401,8000,0.95,0.06430401697698152,True,0.00014712499978486449
8000,False,29,0.109,5.64793519727972,0.09818864755447518,5.455459860147453,5.840410534411987,8000,0.95,0.07440917502274935,True,0.0001454579996789107
8000,False,30,0.110,5.350953147269726,0.09419795229403785,5.166300612821636,5.535605681717816,8000,0.95,-0.22257287498724487,False,0.00015654200024073361
8000,False,31,0.111,5.50024244234118,0.09638531693499938,5.311302103170383,5.689182781511977,8000,0.95,-0.07328357991579093,True,0.00015325000003940659
8000,False,32,0.112,5.5528015604130925,0.09697450282901555,5.362706263348396,5.742896857477789,8000,0.95,-0.020724461843878217,True,0.00014629099996454897
8000,False,33,0.113,5.708482724751425,0.09693856748436017,5.518457870326991,5.89850757917586,8000,0.95,0.13495670249445446,True,0.00014845900022919523
8000,False,34,0.114,5.432327517922989,0.09688222026116641,5.24241311874008,5.622241917105898,8000,0.95,-0.14119850433398184,True,0.0001465410000491829
8000,False,35,0.115,5.556903856916029,0.09625444926780237,5.368220052477004,5.745587661355054,8000,0.95,-0.01662216534094174,True,0.000146709000091505
8000,False,36,0.116,5.768730363801227,0.0986451348887167,5.575360192533415,5.962100535069039,8000,0.95,0.19520434154425637,False,0.00014675000011266093
8000,False,37,0.117,5.425565705249475,0.09550323596357922,5.238354474652638,5.612776935846311,8000,0.95,-0.14796031700749612,True,0.00015029199994387454
8000,False,38,0.118,5.493283842095222,0.09532691023416727,5.306418255878453,5.68014942831199,8000,0.95,-0.08024218016174878,True,0.00014816600014455616
8000,False,39,0.119,5.566880837508076,0.09677954066546482,5.377167717091007,5.756593957925144,8000,0.95,-0.006645184748895083,True,0.00014687499970023055
8000,True,0,0.120,5.6253240630788826,0.07497658700227813,5.478328162315336,5.772319963842429,4000,0.95,0.05179804082191186,True,0.0001351669998257421
